date,year,type,country,area,location,activity,sex,age,injury,fatal (y/n),species,month,sex_count,hemisphere,season_hemisphere
Nov,1996,Unprovoked,USA,Florida,"Coral Cove Park, Palm Beach County",Surfing,M,26,Right foot bitten,N,,Nov,1.0,North Hemisphere,autumn
Oct,1996,Unprovoked,USA,California,"Dillon Beach, Marin County",Surfing,M,22,Lower leg bitten,N,5.5 m to 6 m [18' to 20'] white shark,Oct,1.0,North Hemisphere,autumn
Oct,1996,Unprovoked,USA,Florida,"Cocoa Beach, Brevard County",Surfing,M,21,"4"" laceration on left forearm",N,1.2 m [4'] shark,Oct,1.0,North Hemisphere,autumn
Oct,1996,Unprovoked,USA,California,"North Salmon Creek Beach, Sonoma County",Surfing,M,31,"No Injury, shark struck his board",N,5 m [16.5'] white shark,Oct,1.0,North Hemisphere,autumn
Sep,1996,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,M,14,4 or 5 lacerations on left ankle,N,,Sep,1.0,North Hemisphere,autumn
Sep,1996,Unprovoked,NEW ZEALAND,Chatham Islands ,Waihere Bay,Diving for abalone,M,23,"Back, arms & wrist severely lacerated",N,White shark,Sep,1.0,South Hemisphere,spring
Sep,1996,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing / Swimming,M,19,Small puncture wounds and lacerations on right leg just below knee,N,"""a young shark""",Sep,1.0,North Hemisphere,autumn
Sep,1996,Unprovoked,USA,Florida,"Behune Beach, Volusia County",Standing,M,5,Right foot bitten,N,,Sep,1.0,North Hemisphere,autumn
Sep,1996,Unprovoked,USA,Florida,"Bethune Beach, Volusia County",Sitting on surfboard,M,28,Small lacerations on left foot,N,,Sep,1.0,North Hemisphere,autumn
Sep,1996,Invalid,USA,South Carolina,"Garden City Beach, Horry County",Boogie boarding,F,28,Minor injuries to foot,,Shark involvement not confirmed,Sep,0.0,North Hemisphere,autumn
Sep,1996,Provoked,SOUTH AFRICA,KwaZulu-Natal,Hibberdene,Spearfishing,M,29,No injury  PROVOKED INCIDENT,N,White shark,Sep,1.0,South Hemisphere,spring
Aug,1996,Unprovoked,USA,Hawaii,"Paukukalo, Maui",Body Boarding,M,19,Right calf bitten,N,"Tiger shark, 2.4 m [8'] ",Aug,1.0,North Hemisphere,summer
Aug,1996,Unprovoked,USA,California,"Bird Rock, Tomales Point",Free diving for abalone,M,36,"Left shoulder, forearm, hand & abdomen lacerated",N,6 m [20'] white shark,Aug,1.0,North Hemisphere,summer
Aug,1996,Unprovoked,USA,Florida,"Bayshore Garden, Sarasota Bay, Sarasota County",Wade fishing,M,21,"No injury, towed by shark that grabbed stringer of fish tied to his waist",N,1.8 m to 2.1 m [6' to 7'] hammerhead shark,Aug,1.0,North Hemisphere,summer
Jul,1996,Unprovoked,USA,Florida,"Wiggins Pass, Collier County",Standing,F,8,Survived,N,,Jul,0.0,North Hemisphere,summer
Jul,1996,Unprovoked,OKINAWA,Miyako,Hirara City,Swimming,M,52,"FATAL, torso & abdomen bitten,  forearm severedL",Y,5 m [16.5'] white shark,Jul,1.0,North Hemisphere,summer
Jul,1996,Unprovoked,USA,Massachusetts,"Truro (Cape Cod), Barnstable County",Swimming,M,46,Lacerations to left leg & right foot ,N,6' shark,Jul,1.0,North Hemisphere,summer
Jul,1996,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,M,9,Laceration to right arm,N,,Jul,1.0,North Hemisphere,summer
Jul,1996,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",,M,18,Right foot bitten,N,,Jul,1.0,North Hemisphere,summer
Jul,1996,Unprovoked,USA,Florida,"Public Beach, Siesta Key, Sarasota County",Standing,F,63,Laceration on left foot,N,5' to 6' shark,Jul,0.0,North Hemisphere,summer
Jul,1996,Unprovoked,BAHAMAS,Cat Cay,,Diving,M,24,Left leg lacerated,N,,Jul,1.0,North Hemisphere,summer
Jun,1996,Unprovoked,USA,South Carolina,"Fripp Island, Beaufort County",Body surfing,F,24,"Lacerations to left shin, heel & foot",N,,Jun,0.0,North Hemisphere,summer
May,1996,Unprovoked,SOUTH AFRICA,Western Cape Province,"The Steps, Wilderness",Surfing,M,17,Leg bitten,N,2.5 m [8.25'] white shark ,May,1.0,South Hemisphere,autumn
May,1996,Invalid,AUSTRALIA,New South Wales,"Wreck of paddle steamer, Koputai, 6 km off Bondi Beach",Tech diving ,M,45,"FATAL, but shark involvement prior to death was not confirmed",Y,Shark involvement prior to death suspected but not confirmed,May,1.0,South Hemisphere,autumn
May,1996,Unprovoked,USA,Florida,"South of Ponce Inlet, Volusia County",Surfing,M,22,Right foot & ankle bitten,N,1.2 m [4'] shark,May,1.0,North Hemisphere,spring
May,1996,Unprovoked,SOUTH KOREA,,,Shell Diving,M,33,FATAL,Y,,May,1.0,North Hemisphere,spring
May,1996,Unprovoked,USA,Florida,"Shark Shallows, Ponce Inlet, Volusia County",Surfing,M,27,Left foot & leg bitten,N,60 cm to 90 cm [2' to 3'] blacktip or spinner shark,May,1.0,North Hemisphere,spring
Apr,1996,Unprovoked,AUSTRALIA,New South Wales,Mona Vale,Swimming,M,11,Puncture wounds on upper left thigh ,N,Wobbegong shark,Apr,1.0,South Hemisphere,autumn
Apr,1996,Unprovoked,AUSTRALIA,New South Wales,Mona Vale,Swimming,F,16,Puncture wounds on leg ,N,Wobbegong shark,Apr,0.0,South Hemisphere,autumn
Mar,1996,Unprovoked,AUSTRALIA,Queensland,Heron Island,Swimming breast stoke,F,47,Left arm & leg lacerated,N,Tiger shark,Mar,0.0,South Hemisphere,autumn
Feb,1996,Unprovoked,AUSTRALIA,New South Wales,"Charles Street Wharf, Parramatta River",Dived naked into the water on a bet,M,24,Left leg & right testicle bitten,N,Bronze whaler shark,Feb,1.0,South Hemisphere,summer
Feb,1996,Provoked,USA,Missouri,St. Louis,Swimming in fish tank,F,32,5 punctures to hand from captive shark PROVOKED INCIDENT,N,nurse shark,Feb,0.0,North Hemisphere,winter
Feb,1996,Unprovoked,PAPUA NEW GUINEA,Madang Province,Madang,Diving ,,14,Leg severed FATAL,Y,,Feb,,South Hemisphere,summer
Feb,1996,Unprovoked,AUSTRALIA,New South Wales,"Ned's Beach, Lord Howe Island",Swimming,M,7,Ankles injured,N,"""reef shark""",Feb,1.0,South Hemisphere,summer
Jan,1996,Provoked,USA,Florida,"Florida Keys, Monroe County",Wading,M,33,Shark bit his leg after he grabbed its tail & wouldn't let go PROVOKED INCIDENT,N,"Nurse shark, 0.9 m  [3'] ",Jan,1.0,North Hemisphere,winter
Jan,1996,Unprovoked,AUSTRALIA,Queensland,"Brown's Inlet, Broadwater",Swimming,F,13,Lacerations to left calf,N,Bronze whaler shark,Jan,0.0,South Hemisphere,summer
Jan,1996,Unprovoked,USA,Hawaii,"KaelekiI Point, Maui",Swimming with mask & snorkel,M,53,Lacerations to left foot & right shin,N,Possibly a tiger shark,Jan,1.0,North Hemisphere,winter
Jan,1996,Unprovoked,REUNION,Saint-Paul ,Embouchure de l'étang de Saint Paul,Surfing,M,25,FATAL,Y,"Tiger shark, 300-kg [662-lb] ",Jan,1.0,,
Nov,1995,Unprovoked,NEW ZEALAND,"Chatham Islands, east of New  Zealand",,"Diving, gathering shellfish",M,22,Leg & chest lacerated,N,5 m [16.5'] white shark,Nov,1.0,South Hemisphere,spring
Oct,1995,Unprovoked,USA,Florida,,Boogie boarding,M,13,Lacerations to right foot,N,,Oct,1.0,North Hemisphere,autumn
Oct,1995,Unprovoked,USA,Florida,"North Beach, St. Lucie County",Surfing,M,17,Foot bitten,N,,Oct,1.0,North Hemisphere,autumn
Oct,1995,Unprovoked,AUSTRALIA,Queensland,"Pialba, Hervey Bay",Playing / standing,F,15,Laceration to thigh,N,4 m shark,Oct,0.0,South Hemisphere,spring
Oct,1995,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Surfing,M,39,Right arm injured,N,1.2 m to 1.5 m [4' to 5']   shark,Oct,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,Florida,"Crescent Beach, St. Augustine, St. Johns County",Surfing,M,14,4 punctures in left foot,N,1.5 to 1.8 m [5' to 6'] shark,Sep,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,Florida,"North Beach, Hutchinson Island, St. Lucie County",Surfing,M,17,Leg & ankle bitten,N,,Sep,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,California,"Davenport Landing, Santa Cruz County",Windsurfing,M,25,"Right foot bruised, board bitten",N,4 m [13'] white shark,Sep,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,Florida,"Matanzas Bay Inlet, St. Johns County",Surfing,M,19,Left arm & hand lacerated,N,1.8 m [6'] shark,Sep,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Swimming,F,19,Left elbow and bicep bitten,N,,Sep,0.0,North Hemisphere,autumn
Sep,1995,Unprovoked,USA,Florida,"Alligator Reef, off Islamorada, Monroe County",Scuba diving,M,25,"Presumed FATAL, body not recovered",Y,3 m to 3.7 m [10' to 12'] bull shark,Sep,1.0,North Hemisphere,autumn
Sep,1995,Unprovoked,AUSTRALIA,Western Australia,"Honeymoon Island, near Hopetown",Abalone diving using Hookah (near calving whales),M,29,"FATAL, head, shoulder and arm severed, remains recovered at Munglinup Beach on 9/13/1995",Y,White shark,Sep,1.0,South Hemisphere,spring
Sep,1995,Unprovoked,USA,California,"Shelter Cove, Humboldt County",Abalone diving using Hookah (resting on the surface),M,32,Lower leg bitten,N,3 m to 4 m [10' to 13'] white shark,Sep,1.0,North Hemisphere,autumn
Sep,1995,Invalid,USA,North Carolina,"Bald Head Island, Brunswick County",Swimming,M,9,Laceration to lower leg,,Shark involvement not confirmed,Sep,1.0,North Hemisphere,autumn
Aug,1995,Unprovoked,USA,Florida,"North Beach Inlet, St. Lucie County",Surfing,M,19,Left hand & forearm bitten,N,1.2 m to 1.5 m [4' to 5'] shark,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",On a float,M,44,Puncture wounds on ankle & leg,N,,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Crescent Beach, St. Johns County",Surfing,M,16,Left elbow bitten,N,5' shark,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Ponce de Leon Inlet, Volusia County",Surfing,M,18,4 puncture wounds on right pinky finger,N,"""a small shark""",Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,North Carolina,"Off Masonboro Island, New Hanover County",Swimming,M,16,Left arm bitten,N,1.2 m to 1.5 m [4' to 5'] shark,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,North Carolina,"Wrightsville Beach, New Hanover County",Swimming ,M,23,Right foot bitten,N,"""sand"" shark",Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Ponce de Leon Inlet, Volusia County",Surfing,M,19,Bottom of left foot gashed,N,"""small shark""",Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,TONGA,Vavau,Near Tapana Island,Fishing,M,18,Upper left thigh avulsed  ,N,"""small shark""",Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Daytona Beach, Volusia County ",Wading,M,20,Thigh lacerated,N,1.8 m [6'] shark,Aug,1.0,North Hemisphere,summer
Aug,1995,Invalid,USA,North Carolina,"Emerald Isle, Carteret County",Swimming,M,15,Death resulted fom drowning; tiger shark bites were post-mortem,,Invalid,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing,M,20,Laceration to left heel,N,,Aug,1.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,South Carolina,"Ocean Lakes Campground, south of Myrtle Beach, Horry County","""Riding waves on a board""",F,14,Left foot bitten,N,Blacktip shark,Aug,0.0,North Hemisphere,summer
Aug,1995,Unprovoked,USA,Florida,"Ponce de Leon Inlet, Volusia County ",Body boarding,M,12,Multiple bites on right leg and knee,N,1.2 m to 1.5 m [4' to 5'] shark,Aug,1.0,North Hemisphere,summer
Jul,1995,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,18,Laceration to heel,N,,Jul,1.0,North Hemisphere,summer
Jul,1995,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Standing,M,18,2-inch laceration to lower right leg ,N,,Jul,1.0,North Hemisphere,summer
Jul,1995,Unprovoked,USA,South Carolina,"Pawleys Island, Georgetown County",,M,12,Hand bitten (minor injury),N,,Jul,1.0,North Hemisphere,summer
Jul,1995,Unprovoked,USA,South Carolina,"Pawleys Island, Georgetown County",Swimming,F,7,Right foot bitten,N,,Jul,0.0,North Hemisphere,summer
Jul,1995,Unprovoked,USA,Florida,"South Jetty, New Smyrna Beach, Volusia County",Body boarding,M,47,Foot bitten,N,,Jul,1.0,North Hemisphere,summer
Jul,1995,Unprovoked,BRAZIL,Pernambuco,Candeias,Surfing,M,18,"Arm bitten, FATAL",Y,,Jul,1.0,South Hemisphere,winter
Nov,1984,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Gonubie River Mouth,Surfing,M,14,Wetsuit lacerated,N,,Nov,1.0,South Hemisphere,spring
Jul,1995,Unprovoked,USA,Texas,Port Aransas,Surfing,M,34,Foot bitten,N,,Jul,1.0,North Hemisphere,summer
Jul,1995,Provoked,USA,Mississippi,"Cat Island, Harrison County",Fishing,F,32,Minor laceration to leg from a hooked shark PROVOKED INCIDENT,N,Blacktip shark,Jul,0.0,North Hemisphere,summer
Jun,1995,Unprovoked,USA,California,"Bluefish Cove, Pt. Lobos State Park, Monterey County",Scuba diving (ascending using scooter),M,31,"Forearm, abdomen & upper leg lacerated",N,6 m [20'] white shark,Jun,1.0,North Hemisphere,summer
Jun,1995,Unprovoked,USA,Georgia,"Tybee Island, Chatham County",Playing / jumping,M,13,Ankle bitten,N,"""sand"" shark",Jun,1.0,North Hemisphere,summer
Jun,1995,Unprovoked,USA,Florida,"Jensen Beach Park, Martin County",Swimming,M,45,Right leg bitten,N,1.8 m [6'] shark,Jun,1.0,North Hemisphere,summer
Jun,1995,Unprovoked,USA,Florida,"Tiger Shores Beach, Martin County",Swimming,F,10,Leg bitten,N,6' shark,Jun,0.0,North Hemisphere,summer
Jun,1995,Unprovoked,USA,Hawaii,"Opposite Grand Wailea Resort, Wailea, Maui",Swimming,M,38,Puncture wounds & scratches to torso & left leg ,N,"Tiger shark, 3.7 m [12'] ",Jun,1.0,North Hemisphere,summer
Jun,1995,Unprovoked,HONG KONG,Clearwater Bay,First Beach,Swimming,F,45,"FATAL, left  leg & forearm severed",Y,Though to involve a tiger shark,Jun,0.0,North Hemisphere,summer
Jun,1995,Unprovoked,HONG KONG,New Territories,Sheung Sze Wan Beach,Swimming,M,29,"FATAL, right thigh bitten, femur exposed  ",Y,1.8 m to 2.1 m [6' to 7'] shark,Jun,1.0,North Hemisphere,summer
May,1995,Unprovoked,HONG KONG,New Territories,Sai Kung Beach,Diving,,44,"FATAL, right leg severed, left leg lacerated ",Y,,May,,North Hemisphere,spring
May,1995,Unprovoked,USA,Florida,"Vero Beach, Indian River County",Surfing,M,15,Left foot bitten,N,Possibly a bull shark,May,1.0,North Hemisphere,spring
May,1995,Unprovoked,FIJI,Yasawa Islands,Waya Island,Sleeping in anchored boat,M,69,"FATAL, hand & leg severely injured by shark that leapt into boat  ",Y,3.7 m [12'] shark,May,1.0,South Hemisphere,autumn
May,1995,Unprovoked,SOUTH KOREA,,Jangkodo Island,Diving for abalone,F,44,Right leg severed FATAL,Y,4 m shark,May,0.0,North Hemisphere,spring
Apr,1995,Invalid,USA,Florida,"New Smyrna Beach, Volusia County",,M,12,"Dorsum of right hand bitten, a probable bluefish bite",,Invalid,Apr,1.0,North Hemisphere,spring
Apr,1995,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",,M,20,Puncture wounds on right foot,N,,Apr,1.0,North Hemisphere,spring
Apr,1995,Unprovoked,JAPAN,Aichi Prefecture,Atsumi Peninsula,Scuba diving for bivalves,M,47,FATAL,Y,6 m [20'] white shark,Apr,1.0,North Hemisphere,spring
Mar,1995,Unprovoked,AUSTRALIA,South Australia,Cactus Beach,Surfing,M,35,Left arm lacerated,N,"Bronze whaler shark, 2 m ",Mar,1.0,South Hemisphere,autumn
Feb,1995,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Kidds Beach,Swimming,M,22,Lacerations to lower leg & foot,N,Raggedtooth shark,Feb,1.0,South Hemisphere,summer
Jan,1995,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Isipingo,Swimming,M,14,"FATAL, right thigh bitten & femur exposed, shallow lacerations on right calf & left thigh & fingers lacerated ",Y,"Tiger shark, 1.8 m [6'] ",Jan,1.0,South Hemisphere,summer
Jan,1995,Unprovoked,BRAZIL,Pernambuco,Piedade,Surfing,M,17,Foot bitten,N, ,Jan,1.0,South Hemisphere,summer
Dec,1994,Unprovoked,SOUTH AFRICA,Western Cape Province,Mossel Bay,Body boarding,M,26,"No injury, board bitten",N,5.5 m [18'] white shark,Dec,1.0,South Hemisphere,summer
Dec,1994,Invalid,AUSTRALIA,Queensland,"Hinchinbrook Channel, Queensland",Murder victim,M,44,Shark scavenged on his corpse,,Invalid,Dec,1.0,South Hemisphere,summer
Dec,1994,Unprovoked,USA,California,"San Miguel Island, Santa Barbara County",Commercial diver (submerged or treading water),M,42,"FATAL, right leg nearly severed, puncture wounds to left leg ",Y,5 m to 5.5 m [16.5' to 18'] white shark,Dec,1.0,North Hemisphere,winter
Nov,1994,Unprovoked,USA,Hawaii,"Off the Hanalei River, Kaua'i","Surfing, paddling seawards",F,34,Right thigh & board bitten,N,2.7 m [9'] shark,Nov,0.0,North Hemisphere,autumn
Oct,1994,Provoked,USA,Florida,"Bill Baggs Cape Florida State Recreation Area, Miami-Dade County",Wading,F,9,Ankle bitten when she accidently stepped on the shark  PROVOKED INCIDENT,N,Thought to involve a small sand shark,Oct,0.0,North Hemisphere,autumn
Oct,1994,Unprovoked,USA,Florida,"Indialantic, Brevard County",Surfing,M,16,Foot bitten,N,,Oct,1.0,North Hemisphere,autumn
Sep,1994,Unprovoked,USA,South Carolina,"North Forest Beach, near Hilton Head, Beaufort County",Swimming,F,30,Right side of abdomen & left hand bitten,N,,Sep,0.0,North Hemisphere,autumn
Sep,1994,Unprovoked,USA,Oregon,"Short Sand Beach, Oswald West State Park",Surfing,M,43,"No injury, surfboard bitten",N,5 m [16.5'] white shark,Sep,1.0,North Hemisphere,autumn
Sep,1994,Sea Disaster,USA,Florida,Florida Straits,Adrift on refugee raft,M,7,FATAL,Y,,Sep,1.0,North Hemisphere,autumn
Sep,1994,Unprovoked,USA,Hawaii,Makaha Surf Beach,Jumped off rocks into white water,F,12,Left calf bitten,N,Small shark,Sep,0.0,North Hemisphere,autumn
Jul,1994,Unprovoked,BRAZIL,Pernambuco,"Boa Viagem, Recife",Surfing,M,15,Left foot severed,N,,Jul,1.0,South Hemisphere,winter
Jul,1994,Unprovoked,REUNION,Saint-Denis,Barachois,Windsurfing,M,24,FATAL,Y,3 to 3.5 m [10' to 11.5'] bull shark,Jul,1.0,,
Jul,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon Beach, East London",Surfing,M,22,"FATAL, leg severed ",Y,4 m [13'] white shark,Jul,1.0,South Hemisphere,winter
Jul,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon Beach, East London",Surfing,M,31,Buttock & leg bitten,N,4 m [13'] white shark,Jul,1.0,South Hemisphere,winter
Jul,1994,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,15,Right calf lacerated,N,"""small shark""",Jul,1.0,North Hemisphere,summer
Jun,1994,Unprovoked,BAHAMAS,Grand Bahama Island,Freeport,Spearfishing,M,30,Forearm severely bitten,N,1.8 m [6'] shark,Jun,1.0,North Hemisphere,summer
May,1994,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing,M,24,Foot lacerated,N,,May,1.0,North Hemisphere,spring
May,1994,Unprovoked,USA,Florida," Daytona Beach, Volusia County",Surfing,M,28,Right foot lacerated,N,1.2 m [4'] spinner shark,May,1.0,North Hemisphere,spring
May,1994,Unprovoked,USA,Florida,"3 miles east of Jacksonville Beach, Duval County",Spearfishing,M,35,Shoulder bitten,N,2.1 m [7'] shark,May,1.0,North Hemisphere,spring
May,1994,Unprovoked,USA,Florida,"Spessard Holland Park, Melbourne Beach, Brevard County",Wading,F,36,Lower left calf & ankle  lacerated,N,1.2 m [4'] shark,May,0.0,North Hemisphere,spring
May,1994,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Wading,M,26,Gash on ankle,N,,May,1.0,North Hemisphere,spring
May,1994,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,22,Right knee lacerated,N,>1.8 m [6'] shark,May,1.0,North Hemisphere,spring
Apr,1994,Invalid,USA,California,"Sunset Cliffs, San Diego, San Diego County",,F,25,Not a shark attack; possibly murder. Body recovered 4-16-1994 minus severed leg. Blue shark bites were post-mortem,,Invalid,Apr,0.0,North Hemisphere,spring
Apr,1994,Unprovoked,BAHAMAS,,Rum Cay,Wading,M,20,Lower right  leg bitten,N,2' to 3' shark,Apr,1.0,North Hemisphere,spring
Apr,1994,Unprovoked,USA,Florida,"Miami Beach, Dade County",Freediving for seashells,M,71,Left shoulder lacerated,N,,Apr,1.0,North Hemisphere,spring
Mar,1994,Unprovoked,CHILE,,300 miles east of Easter Island,Swimming alongside NOAA research vessel Discoverer,F,19,Leg severed mid-thigh,N,"3.6 m [11'9""] white shark",Mar,0.0,South Hemisphere,autumn
Mar,1994,Provoked,USA,California,,Removing shark from tank in nightclub ,M,33,Arm lacerated by captive shark PROVOKED INCIDENT,N,"Lemon shark, 4' ",Mar,1.0,North Hemisphere,spring
Mar,1994,Unprovoked,BRAZIL,Pernambuco,"Boa Viagem, Recife",Surfing,M,25,Leg bitten,N,2 m shark,Mar,1.0,South Hemisphere,autumn
Feb,1994,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Surfing,M,23,Left foot bitten,N,1.2 m [4'] shark,Feb,1.0,North Hemisphere,winter
Feb,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Beachview Holiday Resort,Surfing,M,15,Leg bitten ,N,3 m [10'] white shark,Feb,1.0,South Hemisphere,summer
Jan,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon Beach, East London",Windsurfing,M,44,Calf bitten,N,,Jan,1.0,South Hemisphere,summer
Jan,1994,Unprovoked,AUSTRALIA,Queensland,"Katana Downs Reach, Brisbane River","Swimming, after falling off towed kneeboard",M,23,Hamstring bitten,N,1.5 m shark,Jan,1.0,South Hemisphere,summer
Jan,1994,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Hibberdene,Swimming ,M,33,Foot bitten,N,"1.3 m [4'3""] shark",Jan,1.0,South Hemisphere,summer
Nov,1993,Unprovoked,USA,Florida,"North Beach Jetty, St Lucie County",Swimming,M,30,"""Minor cuts to left leg""",N,,Nov,1.0,North Hemisphere,autumn
